match_id,bowler,bowling_team,innings_no,over_no,ball_no,runs_off_bat,extras,wide_runs,no_ball_runs,bye_runs,leg_bye_runs,total_runs,wicket_flag,wicket_type,is_legal_delivery,batsman,batting_team,cumulative_runs,wicket_no,phasewise_wkt,overs_category,bowling_result,partnership_runs
149618,Jacob Duffy,RCB,1,0,1,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Travis Head,SRH,0,0,0/0,power_play,Win,0
149618,Jacob Duffy,RCB,1,0,2,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Travis Head,SRH,1,0,1/0,power_play,Win,1
149618,Jacob Duffy,RCB,1,0,3,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Abhishek Sharma,SRH,1,0,1/0,power_play,Win,1
149618,Jacob Duffy,RCB,1,0,4,6,0,0,0,0,0,6,FALSE,NULL,TRUE,Abhishek Sharma,SRH,7,0,7/0,power_play,Win,7
149618,Jacob Duffy,RCB,1,0,5,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Abhishek Sharma,SRH,7,0,7/0,power_play,Win,7
149618,Jacob Duffy,RCB,1,0,6,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Abhishek Sharma,SRH,7,0,7/0,power_play,Win,7
149618,Bhuvneshwar Kumar,RCB,1,1,1,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Travis Head,SRH,8,0,8/0,power_play,Win,8
149618,Bhuvneshwar Kumar,RCB,1,1,2,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Abhishek Sharma,SRH,9,0,9/0,power_play,Win,9
149618,Bhuvneshwar Kumar,RCB,1,1,3,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Travis Head,SRH,10,0,10/0,power_play,Win,10
149618,Bhuvneshwar Kumar,RCB,1,1,4,0,1,1,0,0,0,1,FALSE,NULL,FALSE,Abhishek Sharma,SRH,11,0,11/0,power_play,Win,11
149618,Bhuvneshwar Kumar,RCB,1,1,5,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Abhishek Sharma,SRH,11,0,11/0,power_play,Win,11
149618,Bhuvneshwar Kumar,RCB,1,1,6,0,1,1,0,0,0,1,FALSE,NULL,FALSE,Abhishek Sharma,SRH,12,0,12/0,power_play,Win,12
149618,Bhuvneshwar Kumar,RCB,1,1,7,0,1,0,0,0,1,1,FALSE,NULL,TRUE,Abhishek Sharma,SRH,13,0,13/0,power_play,Win,13
149618,Bhuvneshwar Kumar,RCB,1,1,8,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Travis Head,SRH,17,0,17/0,power_play,Win,17
149618,Jacob Duffy,RCB,1,2,1,0,1,1,0,0,0,1,FALSE,NULL,FALSE,Abhishek Sharma,SRH,18,0,18/0,power_play,Win,18
149618,Jacob Duffy,RCB,1,2,2,0,0,0,0,0,0,0,TRUE,Caught,TRUE,Abhishek Sharma,SRH,18,1,18/1,power_play,Win,0
149618,Jacob Duffy,RCB,1,2,3,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Ishan Kishan,SRH,19,1,19/1,power_play,Win,1
149618,Jacob Duffy,RCB,1,2,4,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Travis Head,SRH,19,1,19/1,power_play,Win,1
149618,Jacob Duffy,RCB,1,2,5,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Travis Head,SRH,19,1,19/1,power_play,Win,1
149618,Jacob Duffy,RCB,1,2,6,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Travis Head,SRH,23,1,23/1,power_play,Win,5
149618,Jacob Duffy,RCB,1,2,7,0,0,0,0,0,0,0,TRUE,Caught,TRUE,Travis Head,SRH,23,2,23/2,power_play,Win,0
149618,Bhuvneshwar Kumar,RCB,1,3,1,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Ishan Kishan,SRH,27,2,27/2,power_play,Win,4
149618,Bhuvneshwar Kumar,RCB,1,3,2,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Ishan Kishan,SRH,28,2,28/2,power_play,Win,5
149618,Bhuvneshwar Kumar,RCB,1,3,3,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Nitish Kumar Reddy,SRH,28,2,28/2,power_play,Win,5
149618,Bhuvneshwar Kumar,RCB,1,3,4,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Nitish Kumar Reddy,SRH,28,2,28/2,power_play,Win,5
149618,Bhuvneshwar Kumar,RCB,1,3,5,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Nitish Kumar Reddy,SRH,28,2,28/2,power_play,Win,5
149618,Bhuvneshwar Kumar,RCB,1,3,6,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Nitish Kumar Reddy,SRH,29,2,29/2,power_play,Win,6
149618,Jacob Duffy,RCB,1,4,1,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Nitish Kumar Reddy,SRH,29,2,29/2,power_play,Win,6
149618,Jacob Duffy,RCB,1,4,2,0,0,0,0,0,0,0,TRUE,Caught,TRUE,Nitish Kumar Reddy,SRH,29,3,29/3,power_play,Win,0
149618,Jacob Duffy,RCB,1,4,3,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Heinrich Klaasen,SRH,29,3,29/3,power_play,Win,0
149618,Jacob Duffy,RCB,1,4,4,3,0,0,0,0,0,3,FALSE,NULL,TRUE,Heinrich Klaasen,SRH,32,3,32/3,power_play,Win,3
149618,Jacob Duffy,RCB,1,4,5,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Ishan Kishan,SRH,33,3,33/3,power_play,Win,4
149618,Jacob Duffy,RCB,1,4,6,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Heinrich Klaasen,SRH,33,3,33/3,power_play,Win,4
149618,Abhinandan Singh,RCB,1,5,1,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Ishan Kishan,SRH,33,3,33/3,power_play,Win,4
149618,Abhinandan Singh,RCB,1,5,2,6,0,0,0,0,0,6,FALSE,NULL,TRUE,Ishan Kishan,SRH,39,3,39/3,power_play,Win,10
149618,Abhinandan Singh,RCB,1,5,3,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Ishan Kishan,SRH,43,3,43/3,power_play,Win,14
149618,Abhinandan Singh,RCB,1,5,4,6,0,0,0,0,0,6,FALSE,NULL,TRUE,Ishan Kishan,SRH,49,3,49/3,power_play,Win,20
149618,Abhinandan Singh,RCB,1,5,5,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Ishan Kishan,SRH,49,3,49/3,power_play,Win,20
149618,Abhinandan Singh,RCB,1,5,6,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Ishan Kishan,SRH,49,3,49/3,power_play,Win,20
149618,Jacob Duffy,RCB,1,6,1,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Heinrich Klaasen,SRH,50,3,50/3,middle_over,Win,21
149618,Jacob Duffy,RCB,1,6,2,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Ishan Kishan,SRH,51,3,51/3,middle_over,Win,22
149618,Jacob Duffy,RCB,1,6,3,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Heinrich Klaasen,SRH,52,3,52/3,middle_over,Win,23
149618,Jacob Duffy,RCB,1,6,4,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Ishan Kishan,SRH,53,3,53/3,middle_over,Win,24
149618,Jacob Duffy,RCB,1,6,5,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Heinrich Klaasen,SRH,53,3,53/3,middle_over,Win,24
149618,Jacob Duffy,RCB,1,6,6,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Heinrich Klaasen,SRH,54,3,54/3,middle_over,Win,25
149618,Romario Shepherd,RCB,1,7,1,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Heinrich Klaasen,SRH,55,3,55/3,middle_over,Win,26
149618,Romario Shepherd,RCB,1,7,2,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Ishan Kishan,SRH,59,3,59/3,middle_over,Win,30
149618,Romario Shepherd,RCB,1,7,3,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Ishan Kishan,SRH,60,3,60/3,middle_over,Win,31
149618,Romario Shepherd,RCB,1,7,4,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Heinrich Klaasen,SRH,64,3,64/3,middle_over,Win,35
149618,Romario Shepherd,RCB,1,7,5,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Heinrich Klaasen,SRH,68,3,68/3,middle_over,Win,39
149618,Romario Shepherd,RCB,1,7,6,2,0,0,0,0,0,2,FALSE,NULL,TRUE,Heinrich Klaasen,SRH,70,3,70/3,middle_over,Win,41
149618,Abhinandan Singh,RCB,1,8,1,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Ishan Kishan,SRH,71,3,71/3,middle_over,Win,42
149618,Abhinandan Singh,RCB,1,8,2,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Heinrich Klaasen,SRH,72,3,72/3,middle_over,Win,43
149618,Abhinandan Singh,RCB,1,8,3,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Ishan Kishan,SRH,72,3,72/3,middle_over,Win,43
149618,Abhinandan Singh,RCB,1,8,4,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Ishan Kishan,SRH,76,3,76/3,middle_over,Win,47
149618,Abhinandan Singh,RCB,1,8,5,2,0,0,0,0,0,2,FALSE,NULL,TRUE,Ishan Kishan,SRH,78,3,78/3,middle_over,Win,49
149618,Abhinandan Singh,RCB,1,8,6,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Ishan Kishan,SRH,79,3,79/3,middle_over,Win,50
149618,Suyash Sharma,RCB,1,9,1,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Ishan Kishan,SRH,79,3,79/3,middle_over,Win,50
149618,Suyash Sharma,RCB,1,9,2,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Ishan Kishan,SRH,83,3,83/3,middle_over,Win,54
149618,Suyash Sharma,RCB,1,9,3,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Ishan Kishan,SRH,84,3,84/3,middle_over,Win,55
149618,Suyash Sharma,RCB,1,9,4,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Heinrich Klaasen,SRH,85,3,85/3,middle_over,Win,56
149618,Suyash Sharma,RCB,1,9,5,2,0,0,0,0,0,2,FALSE,NULL,TRUE,Ishan Kishan,SRH,87,3,87/3,middle_over,Win,58
149618,Suyash Sharma,RCB,1,9,6,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Ishan Kishan,SRH,87,3,87/3,middle_over,Win,58
149618,Krunal Pandya,RCB,1,10,1,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Heinrich Klaasen,SRH,87,3,87/3,middle_over,Win,58
149618,Krunal Pandya,RCB,1,10,2,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Heinrich Klaasen,SRH,88,3,88/3,middle_over,Win,59
149618,Krunal Pandya,RCB,1,10,3,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Ishan Kishan,SRH,89,3,89/3,middle_over,Win,60
149618,Krunal Pandya,RCB,1,10,4,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Heinrich Klaasen,SRH,90,3,90/3,middle_over,Win,61
149618,Krunal Pandya,RCB,1,10,5,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Ishan Kishan,SRH,91,3,91/3,middle_over,Win,62
149618,Krunal Pandya,RCB,1,10,6,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Heinrich Klaasen,SRH,92,3,92/3,middle_over,Win,63
149618,Suyash Sharma,RCB,1,11,1,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Heinrich Klaasen,SRH,93,3,93/3,middle_over,Win,64
149618,Suyash Sharma,RCB,1,11,2,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Ishan Kishan,SRH,97,3,97/3,middle_over,Win,68
149618,Suyash Sharma,RCB,1,11,3,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Ishan Kishan,SRH,101,3,101/3,middle_over,Win,72
149618,Suyash Sharma,RCB,1,11,4,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Ishan Kishan,SRH,101,3,101/3,middle_over,Win,72
149618,Suyash Sharma,RCB,1,11,5,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Ishan Kishan,SRH,101,3,101/3,middle_over,Win,72
149618,Suyash Sharma,RCB,1,11,6,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Ishan Kishan,SRH,105,3,105/3,middle_over,Win,76
149618,Krunal Pandya,RCB,1,12,1,6,0,0,0,0,0,6,FALSE,NULL,TRUE,Heinrich Klaasen,SRH,111,3,111/3,middle_over,Win,82
149618,Krunal Pandya,RCB,1,12,2,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Heinrich Klaasen,SRH,112,3,112/3,middle_over,Win,83
149618,Krunal Pandya,RCB,1,12,3,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Ishan Kishan,SRH,113,3,113/3,middle_over,Win,84
149618,Krunal Pandya,RCB,1,12,4,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Heinrich Klaasen,SRH,114,3,114/3,middle_over,Win,85
149618,Krunal Pandya,RCB,1,12,5,6,0,0,0,0,0,6,FALSE,NULL,TRUE,Ishan Kishan,SRH,120,3,120/3,middle_over,Win,91
149618,Krunal Pandya,RCB,1,12,6,6,0,0,0,0,0,6,FALSE,NULL,TRUE,Ishan Kishan,SRH,126,3,126/3,middle_over,Win,97
149618,Romario Shepherd,RCB,1,13,1,0,0,0,0,0,0,0,TRUE,Caught,TRUE,Heinrich Klaasen,SRH,126,4,126/4,middle_over,Win,0
149618,Romario Shepherd,RCB,1,13,2,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Salil Arora,SRH,126,4,126/4,middle_over,Win,0
149618,Romario Shepherd,RCB,1,13,3,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Salil Arora,SRH,127,4,127/4,middle_over,Win,1
149618,Romario Shepherd,RCB,1,13,4,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Ishan Kishan,SRH,128,4,128/4,middle_over,Win,2
149618,Romario Shepherd,RCB,1,13,5,6,0,0,0,0,0,6,FALSE,NULL,TRUE,Salil Arora,SRH,134,4,134/4,middle_over,Win,8
149618,Romario Shepherd,RCB,1,13,6,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Salil Arora,SRH,135,4,135/4,middle_over,Win,9
149618,Suyash Sharma,RCB,1,14,1,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Salil Arora,SRH,136,4,136/4,middle_over,Win,10
149618,Suyash Sharma,RCB,1,14,2,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Ishan Kishan,SRH,137,4,137/4,middle_over,Win,11
149618,Suyash Sharma,RCB,1,14,3,0,0,0,0,0,0,0,TRUE,Caught,TRUE,Salil Arora,SRH,137,5,137/5,middle_over,Win,0
149618,Suyash Sharma,RCB,1,14,4,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Aniket Verma,SRH,137,5,137/5,middle_over,Win,0
149618,Suyash Sharma,RCB,1,14,5,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Aniket Verma,SRH,141,5,141/5,middle_over,Win,4
149618,Suyash Sharma,RCB,1,14,6,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Aniket Verma,SRH,142,5,142/5,middle_over,Win,5
149618,Abhinandan Singh,RCB,1,15,1,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Aniket Verma,SRH,142,5,142/5,death_over,Win,5
149618,Abhinandan Singh,RCB,1,15,2,6,0,0,0,0,0,6,FALSE,NULL,TRUE,Aniket Verma,SRH,148,5,148/5,death_over,Win,11
149618,Abhinandan Singh,RCB,1,15,3,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Aniket Verma,SRH,148,5,148/5,death_over,Win,11
149618,Abhinandan Singh,RCB,1,15,4,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Aniket Verma,SRH,149,5,149/5,death_over,Win,12
149618,Abhinandan Singh,RCB,1,15,5,6,0,0,0,0,0,6,FALSE,NULL,TRUE,Ishan Kishan,SRH,155,5,155/5,death_over,Win,18
149618,Abhinandan Singh,RCB,1,15,6,0,0,0,0,0,0,0,TRUE,Caught,TRUE,Ishan Kishan,SRH,155,6,155/6,death_over,Win,0
149618,Romario Shepherd,RCB,1,16,1,6,0,0,0,0,0,6,FALSE,NULL,TRUE,Aniket Verma,SRH,161,6,161/6,death_over,Win,6
149618,Romario Shepherd,RCB,1,16,2,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Aniket Verma,SRH,162,6,162/6,death_over,Win,7
149618,Romario Shepherd,RCB,1,16,3,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Harsh Dubey,SRH,163,6,163/6,death_over,Win,8
149618,Romario Shepherd,RCB,1,16,4,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Aniket Verma,SRH,164,6,164/6,death_over,Win,9
149618,Romario Shepherd,RCB,1,16,5,0,1,1,0,0,0,1,FALSE,NULL,FALSE,Harsh Dubey,SRH,165,6,165/6,death_over,Win,10
149618,Romario Shepherd,RCB,1,16,6,2,0,0,0,0,0,2,FALSE,NULL,TRUE,Harsh Dubey,SRH,167,6,167/6,death_over,Win,12
149618,Romario Shepherd,RCB,1,16,7,0,0,0,0,0,0,0,TRUE,Caught,TRUE,Harsh Dubey,SRH,167,7,167/7,death_over,Win,0
149618,Bhuvneshwar Kumar,RCB,1,17,1,2,0,0,0,0,0,2,FALSE,NULL,TRUE,Aniket Verma,SRH,169,7,169/7,death_over,Win,2
149618,Bhuvneshwar Kumar,RCB,1,17,2,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Aniket Verma,SRH,173,7,173/7,death_over,Win,6
149618,Bhuvneshwar Kumar,RCB,1,17,3,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Aniket Verma,SRH,174,7,174/7,death_over,Win,7
149618,Bhuvneshwar Kumar,RCB,1,17,4,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Harshal Patel,SRH,174,7,174/7,death_over,Win,7
149618,Bhuvneshwar Kumar,RCB,1,17,5,0,0,0,0,0,0,0,TRUE,Caught,TRUE,Harshal Patel,SRH,174,8,174/8,death_over,Win,0
149618,Bhuvneshwar Kumar,RCB,1,17,6,1,0,0,0,0,0,1,FALSE,NULL,TRUE,David Payne,SRH,175,8,175/8,death_over,Win,1
149618,Romario Shepherd,RCB,1,18,1,1,0,0,0,0,0,1,FALSE,NULL,TRUE,David Payne,SRH,176,8,176/8,death_over,Win,2
149618,Romario Shepherd,RCB,1,18,2,6,0,0,0,0,0,6,FALSE,NULL,TRUE,Aniket Verma,SRH,182,8,182/8,death_over,Win,8
149618,Romario Shepherd,RCB,1,18,3,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Aniket Verma,SRH,186,8,186/8,death_over,Win,12
149618,Romario Shepherd,RCB,1,18,4,6,0,0,0,0,0,6,FALSE,NULL,TRUE,Aniket Verma,SRH,192,8,192/8,death_over,Win,18
149618,Romario Shepherd,RCB,1,18,5,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Aniket Verma,SRH,192,8,192/8,death_over,Win,18
149618,Romario Shepherd,RCB,1,18,6,0,0,0,0,0,0,0,TRUE,Caught,TRUE,Aniket Verma,SRH,192,9,192/9,death_over,Win,0
149618,Bhuvneshwar Kumar,RCB,1,19,1,2,0,0,0,0,0,2,FALSE,NULL,TRUE,David Payne,SRH,194,9,194/9,death_over,Win,2
149618,Bhuvneshwar Kumar,RCB,1,19,2,2,0,0,0,0,0,2,FALSE,NULL,TRUE,David Payne,SRH,196,9,196/9,death_over,Win,4
149618,Bhuvneshwar Kumar,RCB,1,19,3,0,1,0,0,0,1,1,FALSE,NULL,TRUE,David Payne,SRH,197,9,197/9,death_over,Win,5
149618,Bhuvneshwar Kumar,RCB,1,19,4,2,0,0,0,0,0,2,FALSE,NULL,TRUE,Jaydev Unadkat,SRH,199,9,199/9,death_over,Win,7
149618,Bhuvneshwar Kumar,RCB,1,19,5,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Jaydev Unadkat,SRH,199,9,199/9,death_over,Win,7
149618,Bhuvneshwar Kumar,RCB,1,19,6,2,0,0,0,0,0,2,FALSE,NULL,TRUE,Jaydev Unadkat,SRH,201,9,201/9,death_over,Win,9
149618,Nitish Kumar Reddy,SRH,2,0,1,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Philip Salt,RCB,0,0,0/0,power_play,Loss,0
149618,Nitish Kumar Reddy,SRH,2,0,2,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Philip Salt,RCB,0,0,0/0,power_play,Loss,0
149618,Nitish Kumar Reddy,SRH,2,0,3,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Philip Salt,RCB,4,0,4/0,power_play,Loss,4
149618,Nitish Kumar Reddy,SRH,2,0,4,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Philip Salt,RCB,4,0,4/0,power_play,Loss,4
149618,Nitish Kumar Reddy,SRH,2,0,5,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Philip Salt,RCB,8,0,8/0,power_play,Loss,8
149618,Nitish Kumar Reddy,SRH,2,0,6,0,1,0,0,0,1,1,FALSE,NULL,TRUE,Philip Salt,RCB,9,0,9/0,power_play,Loss,9
149618,Jaydev Unadkat,SRH,2,1,1,0,0,0,0,0,0,0,TRUE,Caught,TRUE,Philip Salt,RCB,9,1,9/1,power_play,Loss,0
149618,Jaydev Unadkat,SRH,2,1,2,6,0,0,0,0,0,6,FALSE,NULL,TRUE,Devdutt Padikkal,RCB,15,1,15/1,power_play,Loss,6
149618,Jaydev Unadkat,SRH,2,1,3,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Devdutt Padikkal,RCB,16,1,16/1,power_play,Loss,7
149618,Jaydev Unadkat,SRH,2,1,4,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Virat Kohli,RCB,16,1,16/1,power_play,Loss,7
149618,Jaydev Unadkat,SRH,2,1,5,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Virat Kohli,RCB,20,1,20/1,power_play,Loss,11
149618,Jaydev Unadkat,SRH,2,1,6,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Virat Kohli,RCB,21,1,21/1,power_play,Loss,12
149618,Nitish Kumar Reddy,SRH,2,2,1,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Virat Kohli,RCB,22,1,22/1,power_play,Loss,13
149618,Nitish Kumar Reddy,SRH,2,2,2,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Devdutt Padikkal,RCB,26,1,26/1,power_play,Loss,17
149618,Nitish Kumar Reddy,SRH,2,2,3,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Devdutt Padikkal,RCB,27,1,27/1,power_play,Loss,18
149618,Nitish Kumar Reddy,SRH,2,2,4,0,1,0,0,0,1,1,FALSE,NULL,TRUE,Virat Kohli,RCB,28,1,28/1,power_play,Loss,19
149618,Nitish Kumar Reddy,SRH,2,2,5,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Devdutt Padikkal,RCB,32,1,32/1,power_play,Loss,23
149618,Nitish Kumar Reddy,SRH,2,2,6,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Devdutt Padikkal,RCB,33,1,33/1,power_play,Loss,24
149618,David Payne,SRH,2,3,1,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Devdutt Padikkal,RCB,33,1,33/1,power_play,Loss,24
149618,David Payne,SRH,2,3,2,6,0,0,0,0,0,6,FALSE,NULL,TRUE,Devdutt Padikkal,RCB,39,1,39/1,power_play,Loss,30
149618,David Payne,SRH,2,3,3,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Devdutt Padikkal,RCB,43,1,43/1,power_play,Loss,34
149618,David Payne,SRH,2,3,4,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Devdutt Padikkal,RCB,44,1,44/1,power_play,Loss,35
149618,David Payne,SRH,2,3,5,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Virat Kohli,RCB,45,1,45/1,power_play,Loss,36
149618,David Payne,SRH,2,3,6,6,0,0,0,0,0,6,FALSE,NULL,TRUE,Devdutt Padikkal,RCB,51,1,51/1,power_play,Loss,42
149618,Jaydev Unadkat,SRH,2,4,1,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Virat Kohli,RCB,51,1,51/1,power_play,Loss,42
149618,Jaydev Unadkat,SRH,2,4,2,6,0,0,0,0,0,6,FALSE,NULL,TRUE,Virat Kohli,RCB,57,1,57/1,power_play,Loss,48
149618,Jaydev Unadkat,SRH,2,4,3,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Virat Kohli,RCB,61,1,61/1,power_play,Loss,52
149618,Jaydev Unadkat,SRH,2,4,4,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Virat Kohli,RCB,62,1,62/1,power_play,Loss,53
149618,Jaydev Unadkat,SRH,2,4,5,0,4,0,0,4,0,4,FALSE,NULL,TRUE,Devdutt Padikkal,RCB,66,1,66/1,power_play,Loss,57
149618,Jaydev Unadkat,SRH,2,4,6,0,1,0,0,1,0,1,FALSE,NULL,TRUE,Devdutt Padikkal,RCB,67,1,67/1,power_play,Loss,58
149618,Harsh Dubey,SRH,2,5,1,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Devdutt Padikkal,RCB,71,1,71/1,power_play,Loss,62
149618,Harsh Dubey,SRH,2,5,2,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Devdutt Padikkal,RCB,72,1,72/1,power_play,Loss,63
149618,Harsh Dubey,SRH,2,5,3,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Virat Kohli,RCB,73,1,73/1,power_play,Loss,64
149618,Harsh Dubey,SRH,2,5,4,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Devdutt Padikkal,RCB,74,1,74/1,power_play,Loss,65
149618,Harsh Dubey,SRH,2,5,5,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Virat Kohli,RCB,75,1,75/1,power_play,Loss,66
149618,Harsh Dubey,SRH,2,5,6,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Devdutt Padikkal,RCB,76,1,76/1,power_play,Loss,67
149618,Eshan Malinga,SRH,2,6,1,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Devdutt Padikkal,RCB,80,1,80/1,middle_over,Loss,71
149618,Eshan Malinga,SRH,2,6,2,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Devdutt Padikkal,RCB,81,1,81/1,middle_over,Loss,72
149618,Eshan Malinga,SRH,2,6,3,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Virat Kohli,RCB,81,1,81/1,middle_over,Loss,72
149618,Eshan Malinga,SRH,2,6,4,2,0,0,0,0,0,2,FALSE,NULL,TRUE,Virat Kohli,RCB,83,1,83/1,middle_over,Loss,74
149618,Eshan Malinga,SRH,2,6,5,6,0,0,0,0,0,6,FALSE,NULL,TRUE,Virat Kohli,RCB,89,1,89/1,middle_over,Loss,80
149618,Eshan Malinga,SRH,2,6,6,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Virat Kohli,RCB,89,1,89/1,middle_over,Loss,80
149618,Harshal Patel,SRH,2,7,1,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Devdutt Padikkal,RCB,90,1,90/1,middle_over,Loss,81
149618,Harshal Patel,SRH,2,7,2,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Virat Kohli,RCB,90,1,90/1,middle_over,Loss,81
149618,Harshal Patel,SRH,2,7,3,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Virat Kohli,RCB,91,1,91/1,middle_over,Loss,82
